l,b,Linear Size (pc),sigma (km/s)
34.808,0.259,4.291385517762885,0.438958034012
34.819,0.35,6.234228913047862,0.725885587865
34.825,0.127,1.0356229026541448,0.548923225168
34.845,0.321,3.1590979180777485,0.423649619327
34.846,-0.059,2.5135248811225663,0.713630103923
34.847,0.059,1.3424061554305002,0.314943950081
34.853,0.398,1.0388235197911881,0.259689045593
34.875,-0.391,0.7752334413318791,0.405774697654
34.925,0.136,1.3059228609262243,0.42368155663
34.933,0.023,3.895801248989439,0.767884064014
34.95,0.157,1.186959718718129,0.443717142066
34.953,0.351,6.916556221716011,0.455315205879
34.978,-0.263,1.1241746695297614,0.291660672731
34.992,-0.049,4.529986859125714,0.574014476812
34.998,-0.035,1.3644841670731225,0.300322962163
35.014,0.35,5.818765806174648,0.705423530651
35.034,-0.212,2.734489760250243,0.257416082444
35.048,0.328,2.7782687022714585,0.371343902135
35.069,-0.286,0.6208748697168096,0.392383212481
35.104,-0.148,2.1702453915380704,0.231899795059
35.117,-0.366,1.107533414041719,0.136429462555
35.122,-0.006,2.1779412584380826,0.235517570914
35.185,-0.197,2.623832101273807,0.303849351746
35.222,-0.168,1.6389486885375175,0.471079827962
35.226,-0.357,3.853823206456722,1.04836255247
35.25,-0.236,2.702484674047795,0.556533005959
35.257,-0.275,3.0648314550144877,0.324457782548
35.263,0.307,4.179236374954608,0.111551029449
35.309,0.252,1.349238188630025,0.359219995862
35.331,-0.381,1.5605505740993113,0.175968964201
35.343,-0.356,0.8848762101683126,0.238927333029
35.344,0.344,1.304545256809638,0.473064815512
35.345,0.201,6.925568396785804,0.153891221348
35.352,0.065,2.319698918835756,0.735130983971
35.359,-0.113,1.9076849449054194,0.695807766357
35.386,0.016,4.481466152029804,0.623332005386
35.404,0.099,2.1292187430041,0.29656001161
35.418,-0.286,2.2601597831527216,0.787761319148
35.433,-0.372,0.6251835755795121,0.247098321715
35.439,0.288,1.587911695718089,0.618285254012
35.441,0.197,2.9089227805079156,0.456952952092
35.445,-0.011,2.392042546502566,0.619687585239
35.451,0.239,5.9576498545544965,0.782058713977
35.452,0.263,3.275585461927947,0.392824127228
35.453,-0.295,2.5223046252268393,0.973515032702
35.457,0.141,7.640084564711375,0.582669774209
35.459,0.071,3.873229390958712,0.154720174888
35.46,-0.181,2.7048905122922013,1.01679648485
35.469,-0.02,6.917463943691221,0.129276764779
35.472,0.367,1.6992371948242095,0.42370806296
35.479,-0.05,1.6646267721712162,0.394361978224
35.482,-0.098,9.537415992506032,0.753781424223
35.488,-0.356,1.0205211377445975,0.240156986919
35.496,-0.045,1.1698070772594626,0.465606386096
35.497,0.213,1.538860452222114,0.358198316957
35.499,-0.021,5.709062073744164,1.03580650016
35.5,-0.286,6.774173287495834,0.444994451421
35.5,-0.305,1.3516789840165644,0.374626922819
35.502,-0.333,0.5791901502751241,0.193651658925
35.507,0.233,4.419735855960351,0.264084679274
35.515,-0.146,6.06502860614554,0.845942706509
35.521,-0.053,9.119226631824452,0.841098932659
35.527,-0.338,2.2482996492980067,0.398383537574
35.548,0.062,2.258380471559468,0.809395195943
35.551,-0.162,0.8510296751925881,0.365120851797
35.556,0.145,5.550329196740137,0.352409078408
35.563,-0.139,2.221066035976905,0.338711699438
35.57,-0.039,7.299920732853221,1.15109789305
35.575,-0.006,4.541876379178732,1.07798256772
35.577,-0.149,10.311911926316355,0.519273741961
35.581,0.008,8.375526123209767,1.37671380698
35.583,0.068,14.864237916700015,1.10853043925
35.59,-0.104,2.9833679420777846,0.572563736288
35.592,-0.368,2.3273781726971836,0.812304461285
35.598,-0.243,4.298423557789898,0.513592432134
35.599,0.149,2.1306513740217534,0.331537788861
35.603,0.223,4.047492284972808,0.595468542912
35.604,-0.21,6.262314510553901,0.563798194065
35.606,0.119,3.1888681879974796,0.396666004978
35.609,-0.198,2.9660835260837475,0.476671534804
35.615,-0.072,2.0219370178775358,0.258617128144
35.632,0.167,1.2692428365066062,0.267430678339
35.635,-0.187,5.650040791510565,0.406580897137
35.648,-0.248,0.46981117571665826,0.224893407404
35.669,-0.163,5.771727127458258,0.679543300146
35.679,0.301,2.5274987397446975,0.664341404572
35.682,-0.176,1.753839134596758,0.315753748234
35.702,-0.075,2.5212935057235057,0.394809499009
35.705,-0.091,3.4143122474841543,0.425369982522
35.713,-0.205,7.2210699455688765,0.539030420766
35.726,-0.15,1.9411598686075218,0.53126196915
35.755,0.154,9.056124423062098,0.608998819405
35.781,0.329,1.6379023810205102,0.197880323684
35.788,-0.14,0.39476915714169525,0.176817508991
35.794,-0.172,6.806785462655653,0.618379944465
35.807,-0.176,0.5267792383935768,0.177681172131
35.828,-0.039,2.93471298893797,0.58417530564
35.832,-0.214,2.5674419319566164,0.322424623234
35.951,-0.144,3.500747450028598,0.497776585397
36.012,-0.197,1.920949262033782,0.505508967354
36.057,-0.387,5.019475090032419,0.403327458753
36.113,-0.016,0.6230955067601869,0.280105853874
36.121,0.067,2.316412227192634,0.474450459819
36.178,0.106,2.0715697097096206,0.437653513245
36.222,0.07,0.6056371155717433,0.470923562739
36.334,0.175,0.7762127704025764,0.229045075172
36.349,-0.086,0.8568477285013837,0.36052582043
36.372,-0.134,5.161301819038184,0.300897001694
36.377,-0.021,0.7191436405056453,0.223959551153
36.393,0.031,2.3498060897415534,0.548807097603
36.398,-0.084,0.8655770881983,0.315684973489
36.406,0.021,2.5739919995971543,1.65049984155
36.41,0.121,3.713041995463881,0.413675004536
36.414,-0.143,3.096899100097172,0.372870652233
36.426,-0.163,4.386507697598178,0.696197224642
36.433,-0.131,2.579839091597561,0.28734362995
36.453,-0.187,1.171792002086605,0.632550157434
36.461,-0.139,1.055579968309187,0.514941364413
36.482,-0.136,3.1794924996433407,0.236275721478
36.517,-0.126,1.0402188097388922,0.848849982162
36.544,0.331,1.3010994945254726,0.437609420483
36.572,0.094,4.59287132147973,0.617338338908
36.58,-0.264,3.974595092384372,0.450477809466
36.586,-0.084,3.78308092760407,0.314753608644
36.596,-0.061,4.7724738330655185,0.362893808663
36.597,-0.105,7.1377052965807595,0.467408699103
36.634,-0.064,4.536861696726773,0.287180438544
36.655,-0.02,6.435776938343753,0.412014892532
36.658,-0.119,13.825187664077085,0.461251516335
36.696,0.047,2.3140055073963355,0.707906984452
36.705,0.091,4.952317816710234,0.5568812254
36.745,-0.149,7.692427561245959,0.537984761689
36.765,-0.369,2.515452876160517,0.365568414789
36.797,-0.207,2.807733735973999,0.592453920594
36.798,-0.185,4.209144029312164,0.307298439816
36.805,-0.044,2.6826501070831137,1.0393533489
36.835,-0.032,8.692364783759723,0.769215992399
36.835,0.015,0.9995697590298275,0.476960494515
36.844,0.305,1.1577109697159313,0.303644703045
36.845,-0.204,3.7957772828313643,0.490871088703
36.87,-0.124,4.115658654292422,0.519871954584
36.879,-0.039,2.58881181935451,0.412972156287
36.904,0.123,2.8214057376857458,0.406520812996
36.906,-0.136,3.004626835614151,0.435543265864
36.913,-0.22,1.4153176958365752,0.437320487202
36.932,0.154,3.2493441633338054,0.552214890774
36.934,-0.042,2.785893555850347,0.391843116118
36.989,-0.156,1.077195328200355,0.448114381557
36.997,-0.08,1.400529755989319,0.582948359539
37.05,-0.03,6.96080798404076,0.584210847084
37.053,-0.07,1.2610332110527527,0.445767983161
37.082,-0.152,1.6518031254722152,0.38650094529
37.107,0.17,1.2367770713360728,0.323470675978
37.175,0.087,4.570980903964415,0.520589358865
37.218,-0.025,1.4819430712140298,0.430195219135
37.236,-0.241,0.8037899787504864,0.731766411065
37.254,0.011,7.890379000710147,0.137977114965
37.264,-0.075,0.4581280594455714,0.584641869224
37.274,0.082,4.901613210837885,0.633324764791
37.32,0.16,1.7149352554160675,0.46014165754
37.323,0.089,3.0362866771824124,0.5575336188
37.346,-0.064,4.607427611004244,0.632356685871
37.351,0.086,1.4013877404814623,0.251582661776
37.359,-0.077,0.5699694753843924,0.362557961018
37.368,0.062,1.3823132734267793,0.334018637696
37.395,0.087,1.5490189910686762,0.318783748837
37.42,-0.135,1.419124356473279,0.459995431098
37.441,-0.002,2.0624855680412266,0.434925113303
37.443,0.134,0.7856682174682175,0.418823900646
37.475,0.049,1.5628945870494446,0.297990506677
37.475,-0.107,3.4714659924103777,0.86495553711
37.49,0.148,9.792258573191406,0.168037009154
37.525,0.086,1.2045173933425333,0.341843566767
37.527,0.224,1.0294278482171049,0.489126522108
37.542,0.091,1.3125523555154626,0.460784301155
37.548,-0.109,3.273647917157626,0.940603871551
37.554,0.193,5.915864310932844,0.763096078637
37.558,0.146,1.0040839794300185,0.3689260201
37.606,0.233,1.3692414048167536,0.351833692244
37.61,0.221,3.6143120933318835,0.616269545196
37.614,0.314,2.156333025904944,0.38285944268
37.651,-0.066,2.6920800164498337,0.500004547327
37.651,0.262,1.0181093896421844,0.261490650031
37.67,0.138,1.2724096781723535,0.764311133784
37.674,0.118,8.134159561378869,0.756061086919
37.676,-0.089,0.624462411464939,0.128913096349
37.685,-0.048,1.456719707475211,0.583138745775
37.696,0.075,2.9859434486915855,0.458033372962
37.698,0.034,1.264998872452914,0.282244782501
37.719,-0.075,1.2441784342724873,0.492404368901
37.724,0.006,2.3813796410608736,0.420258123127
37.737,-0.112,4.655328814931906,0.970251154501
37.74,-0.031,2.23683860755543,0.408638127087
37.746,0.135,1.3140849967887114,0.248987022845
37.752,-0.077,1.2750674353251836,0.386730406532
37.754,0.196,1.1104873744397579,0.363979285595
37.755,-0.191,2.1760697139821605,0.738481843765
37.767,-0.217,1.842163615582611,1.33650389877
37.774,0.108,1.3544773508109516,0.441887504452
37.832,-0.1,1.4743450386906207,0.547063165914
37.852,-0.043,1.6134168969031022,0.64928002166
37.861,0.14,6.148708706466694,0.6411891651
37.877,0.065,2.5856567368115333,0.407359546024
37.887,-0.155,3.9018324701738822,0.145308277433
38.035,0.073,3.215978256980643,0.636069432711
38.045,-0.299,4.982743134821442,0.760739457073
38.06,-0.271,1.5143270194275051,0.390749274399
38.102,-0.075,4.063875623646842,0.502906176629
38.104,-0.12,1.315596480696452,0.350951219749
38.121,-0.233,2.1785879289141237,0.584367982307
38.165,-0.078,1.963482360656486,0.704812196913
38.192,-0.16,8.89686959779525,0.604979248902
38.205,-0.069,2.3700960748408706,0.940133943455
38.233,0.214,0.5121302931316477,0.370534073775
38.237,-0.129,1.204620804854134,0.528790791642
38.257,-0.2,1.0391915161387062,0.660504371145
38.276,-0.203,0.9478198483710495,0.635906242055
38.285,0.214,4.378674142595471,0.47803451719
38.307,-0.207,1.6542724773693913,0.777696495417
38.334,-0.218,1.4220071120247402,1.12280448835
38.383,-0.022,3.4032771717048718,0.603983007034
38.384,-0.145,4.398940460975947,0.651906816188
38.414,-0.112,2.6740761012766687,0.470466751297
38.419,-0.033,1.9808381428797717,0.35740828463
38.45,-0.191,1.091645970096207,0.394601246014
38.461,0.093,3.614542157417736,0.134782915706
38.563,-0.033,4.466209938157779,0.611094351285
38.577,-0.243,2.390910434509334,0.435411779015
38.607,-0.19,1.8231047132201574,0.710286323206
38.616,-0.209,4.3572316294488385,0.71043394881
38.665,0.225,0.4524248111404717,0.432077240931
38.678,0.188,3.728408672975903,0.46626598331
38.712,-0.131,0.8620425657491793,0.467778737219
38.726,-0.267,2.2183674898612216,0.397046243886
38.767,0.162,6.399056357858887,0.137634883078
38.847,-0.143,3.56649378064959,0.127237610204
38.869,-0.299,2.8375813664290708,0.261635972248
38.872,-0.181,2.2001645169850956,0.668654285859
38.873,-0.131,3.449687983858588,0.534141693231
38.881,-0.149,2.0122095636333035,0.467797066429
38.885,0.315,2.7600032273260764,0.589917952213
38.889,0.304,4.61616147901438,0.818745621374
38.91,-0.152,2.207515792801561,0.497717278791
38.923,-0.349,2.506012179893221,0.617107120485
38.968,-0.266,1.4271068118821832,0.310585776039
38.969,-0.358,0.7200654751068439,0.262440208397
38.972,-0.285,0.8355812754256313,0.317827790203
38.991,-0.228,1.2055698080273443,0.312432070803
39.049,0.218,5.768725426687855,0.623365047089
39.148,-0.337,2.413074251510634,0.529056667251
39.238,-0.118,2.9592731231026566,0.371479234205
39.243,-0.076,4.698336162187523,0.811998684808
39.269,-0.057,6.877923433438697,0.968183097849
39.288,-0.2,2.498792144553612,0.456936724435
39.33,-0.324,4.820114951860197,0.807303269273
39.332,-0.175,1.5360624704693564,0.307211844437
39.337,-0.305,1.7246235024343353,0.674456597409
39.365,-0.111,0.9356256861818614,0.321003815215
39.388,-0.14,2.6090455016454044,0.625293310707
39.418,-0.18,7.1995119774328975,0.403645556918
39.431,-0.247,1.8333559593965223,0.903048462043
39.482,-0.292,6.630508445428966,0.580656150376
39.483,-0.184,4.9444166517541275,0.389593197869
39.499,-0.204,8.559914888043314,0.735233499431
39.531,-0.196,5.665084683377668,0.925957406484
39.534,-0.383,5.8357617071104615,0.98182598727
39.541,-0.223,2.5932811385973253,0.486007090628
39.551,-0.175,3.6951040293349253,0.468740651961
39.582,-0.196,8.965479823952888,0.573128832995
39.594,-0.21,2.097964041956818,0.712373949649
39.639,-0.246,7.191384564980786,0.586673923892
39.641,-0.372,2.0620528133087928,0.339502015268
39.688,-0.225,3.806878798877612,0.540348141012
39.723,-0.401,1.891056642450035,0.465989385389
39.808,-0.272,2.1731221627163464,0.286345827242
39.811,-0.377,5.81622550727087,0.56620161838
39.816,-0.332,3.166448004446443,0.443293654735
39.836,-0.35,2.603978263081402,0.244729280355
39.842,-0.246,6.600209068737241,0.518168601905
39.847,-0.382,5.354575509840048,0.493151369712
39.858,-0.296,3.730315837557069,0.287952235724
39.86,-0.215,10.628775795863048,0.650250637923
39.884,-0.257,2.4879522878390703,0.70234301093
39.899,-0.08,0.9312124100250545,0.501802823163
39.903,-0.359,17.87045463730099,0.617497637991
39.908,-0.247,2.8406280425436305,0.429201751199
39.908,-0.224,2.953004757810978,0.532438341487
39.922,-0.295,5.677881590061005,0.614451166701
39.929,-0.162,3.0604742841273453,0.624000975608
39.963,-0.142,2.6477073846089025,0.710146218285
40.284,-0.235,5.365954765861954,0.770638149567
40.303,-0.32,1.426132575878002,0.275994581559
40.33,-0.294,5.056827845508023,0.432859186629
40.436,-0.322,2.500578961317473,0.294539949597
40.593,-0.092,3.5569612578675076,0.518051992994
40.626,-0.138,1.122502967579775,1.3053589953
40.702,-0.129,7.038628781736678,1.12549817075
41.033,-0.225,2.5124105268267996,0.68511289749
41.049,-0.245,5.64478840390507,0.504461384773
41.059,-0.099,2.6466805004828644,0.589900487094
41.077,-0.122,3.7792319882740903,0.843653012242
41.13,-0.223,5.607130202670748,0.723333595875
41.137,-0.193,3.008445472662444,0.684094698736
41.149,-0.077,0.6093117813452662,0.445316376727
41.151,-0.251,1.0845112956711547,0.421761322734
41.157,-0.098,2.914326173800213,0.704356633069
41.163,-0.181,8.125339478378274,0.68999254713
41.174,-0.158,3.4265861055398137,0.616266707472
41.181,-0.055,3.752397753316134,0.27118008498
41.182,-0.264,1.1213790321544361,0.326235496348
41.183,-0.202,0.8627286824356258,0.286385846487
41.204,-0.191,3.0487537359019257,0.581565586672
41.229,-0.206,5.853093908334326,0.750662640532
41.267,-0.107,2.6015041784491046,0.462454964745
41.3,-0.147,4.806313053986827,0.42176840235
41.316,-0.168,19.174359212031277,0.461940471949
41.318,-0.182,9.380270780503734,0.777492575357
41.341,-0.299,1.9773153061909003,0.344837916114
42.563,-0.177,2.342162106886358,0.48931463325
42.688,-0.112,3.25223797366663,0.531669728873
42.691,-0.128,1.0395575956322576,0.516272263562
42.72,-0.108,3.6268459808752853,0.374388076699
42.81,-0.143,3.307108363619979,0.505871765143
42.87,-0.178,2.81082009381121,0.425703020397
42.906,-0.102,3.588760465200049,0.351585288612
42.919,-0.135,3.1837156106323934,0.300909845572
42.928,-0.047,3.323907969765766,0.643979510415
43.061,-0.002,2.923239357819535,0.659522845705
43.075,-0.08,3.4524165721632447,0.821525095285
43.091,-0.048,3.206943787130681,0.591963983444
43.104,0.044,4.133557371169745,1.07474174134
43.141,0.016,2.73130957100302,1.50625120336
43.147,-0.04,7.023406792010724,1.04994799875
43.158,0.02,7.102568861169752,2.12548356013
43.166,-0.008,3.4560295780077595,2.09785613288
43.175,-0.02,5.802200304737325,1.80173079924
43.176,0.011,3.1300497607830637,4.63129564203
43.18,-0.179,2.5684351256354296,0.562685992797
43.183,-0.059,2.310621475634138,0.916067750062
43.198,-0.179,3.163996251325671,0.381452455783
43.232,-0.048,6.353875538867151,1.62215279853
43.287,-0.404,2.457691299999316,0.38154025462
43.288,-0.375,2.9238582341773696,0.514894657476
43.304,-0.089,6.894448291127775,0.533053361795
43.313,-0.21,8.47756714209023,0.578882122786
43.316,-0.365,2.487485527457315,0.455035548768
43.323,-0.389,2.718123717599206,0.48168454575
43.348,-0.356,2.662764417197542,0.383900919575
43.403,-0.361,5.033792927787857,0.475735335079
44.675,-0.105,10.324508582580943,0.267644802599
45.077,0.153,2.9531292579469985,0.524927915893
45.095,0.206,3.271429201509789,0.386414997174
45.101,0.129,10.11175062889079,1.12792622376
45.167,0.094,7.9863894128356385,0.527957909381
45.313,0.255,2.6289984570358285,0.329409707241
45.39,0.082,2.142519499523362,0.606857817533
45.418,0.008,2.48664326592441,0.65156470284
45.425,0.064,2.6468495702634858,0.524784840345
45.425,0.084,2.1447253841594978,0.997453435746
45.429,0.022,2.85240164277692,0.616694220783
45.439,-0.13,2.136815457388545,0.450472143654
45.44,-0.002,1.4303239253588138,0.436377936823
45.442,-0.105,3.6992821792108037,0.469795582376
45.458,-0.089,2.561280528755118,0.51425194259
45.464,0.046,10.805874870442961,1.10788480868
45.472,-0.101,1.371327261943778,0.317604812009
45.475,0.001,2.272730025177551,0.891926870543
45.496,0.224,2.3447698529717056,0.572817750857
47.044,0.248,4.915135712914221,0.861155851189
47.141,0.319,2.0979798604316247,0.420704288902
47.171,0.313,3.6241963599254086,0.764417439979
47.223,0.318,1.2378200376099342,0.633378861293
47.273,0.345,3.0251869873831745,0.613219368272
